Input File: 00TOLM.78D
Measure Group: Swept Sine
Measurement: Freq. Resp.
Num of extracted Points: 200
Start Freq.: 100 kHz
Stop  Freq.: 1 kHz
Sweep Type: Log
Auto Level: Off
Amplitude: 100.0 mV
Source Ramping: Off
Source Offset:   0.0 mV
Settle Time:   7.8125 ms
Settle Cycles:    1
Integration Time:   15.625 ms
Integration Cycles:   10

    X[Hz]         Mag[dB]     
  4.552935e+04  -2.767308e+00 
  4.659526e+04  -2.933243e+00 
  4.768612e+04  -3.182616e+00 
  4.880252e+04  -3.381624e+00 
  4.994505e+04  -3.618617e+00 
  5.111434e+04  -3.497198e+00 
  5.231099e+04  -4.106509e+00 
  5.353567e+04  -4.455751e+00 
  5.478901e+04  -4.582792e+00 
  5.607170e+04  -4.758552e+00 
  5.738442e+04  -4.937546e+00 
  5.872787e+04  -5.142932e+00 
  6.010277e+04  -5.326449e+00 
  6.150986e+04  -5.502290e+00 
  6.294989e+04  -5.708162e+00 
  6.442364e+04  -5.818851e+00 
  6.593188e+04  -6.158969e+00 
  6.747544e+04  -6.350242e+00 
  6.905513e+04  -6.512558e+00 
  7.067181e+04  -6.682594e+00 
  7.232634e+04  -6.824236e+00 
  7.401960e+04  -6.968009e+00 
  7.575250e+04  -7.346750e+00 
  7.752598e+04  -7.661433e+00 
  7.934097e+04  -7.825252e+00 
  8.119845e+04  -7.794336e+00 
  8.309942e+04  -8.054943e+00 
  8.504489e+04  -8.193826e+00 
  8.703591e+04  -8.303515e+00 
  8.907355e+04  -7.941735e+00 
  9.115888e+04  -8.814556e+00 
  9.329304e+04  -8.807572e+00 
  9.547716e+04  -8.985316e+00 
  9.771241e+04  -9.153545e+00 
  1.000000e+05  -8.795404e+00 
