Input File: 20TFMH.78D
Measure Group: Swept Sine
Measurement: Freq. Resp.
Num of extracted Points: 200
Start Freq.: 100 kHz
Stop  Freq.: 1 kHz
Sweep Type: Log
Auto Level: Off
Amplitude:  20.0 mV
Source Ramping: Off
Source Offset:   0.0 mV
Settle Time:   7.8125 ms
Settle Cycles:   10
Integration Time:   15.625 ms
Integration Cycles:   20

    X[Hz]         Mag[dB]     
  1.000000e+03   2.972121e+01 
  1.023411e+03   2.942050e+01 
  1.047371e+03   2.870432e+01 
  1.071891e+03   2.923332e+01 
  1.096986e+03   2.920953e+01 
  1.122668e+03   2.803020e+01 
  1.148951e+03   2.856514e+01 
  1.175850e+03   2.926495e+01 
  1.203378e+03   2.815216e+01 
  1.231551e+03   2.790410e+01 
  1.260383e+03   2.683944e+01 
  1.289890e+03   2.677459e+01 
  1.320088e+03   2.734096e+01 
  1.350994e+03   2.574681e+01 
  1.382622e+03   2.781044e+01 
  1.414991e+03   2.597015e+01 
  1.448118e+03   2.641236e+01 
  1.482021e+03   2.629972e+01 
  1.516717e+03   2.707327e+01 
  1.552225e+03   2.680261e+01 
  1.588565e+03   2.546044e+01 
  1.625756e+03   2.606873e+01 
  1.663817e+03   2.528934e+01 
  1.702769e+03   2.577507e+01 
  1.742633e+03   2.449116e+01 
  1.783431e+03   2.342125e+01 
  1.825183e+03   2.505904e+01 
  1.867914e+03   2.351940e+01 
  1.911644e+03   2.402425e+01 
  1.956398e+03   2.372100e+01 
  2.002200e+03   2.322356e+01 
  2.049075e+03   2.426384e+01 
  2.097046e+03   2.326606e+01 
  2.146141e+03   2.312435e+01 
  2.196385e+03   2.315459e+01 
  2.247806e+03   2.284706e+01 
  2.300430e+03   2.267278e+01 
  2.354286e+03   2.291909e+01 
  2.409404e+03   2.186511e+01 
  2.465811e+03   2.206768e+01 
  2.523539e+03   2.206186e+01 
  2.582619e+03   2.213320e+01 
  2.643082e+03   2.143629e+01 
  2.704960e+03   2.123087e+01 
  2.768287e+03   2.066573e+01 
  2.833096e+03   2.137796e+01 
  2.899423e+03   2.016024e+01 
  2.967302e+03   2.097997e+01 
  3.036771e+03   2.010922e+01 
  3.107866e+03   2.033252e+01 
  3.180626e+03   1.969422e+01 
  3.255089e+03   1.960585e+01 
  3.331295e+03   1.936042e+01 
  3.409285e+03   1.959815e+01 
  3.489101e+03   1.911098e+01 
  3.570786e+03   1.835207e+01 
  3.654383e+03   1.862336e+01 
  3.739937e+03   1.796910e+01 
  3.827494e+03   1.881996e+01 
  3.917102e+03   1.791814e+01 
  4.008806e+03   1.734243e+01 
  4.102658e+03   1.810562e+01 
  4.198707e+03   1.709225e+01 
  4.297005e+03   1.705109e+01 
  4.397604e+03   1.653061e+01 
  4.500558e+03   1.611831e+01 
  4.605922e+03   1.692864e+01 
  4.713753e+03   1.647126e+01 
  4.824109e+03   1.648602e+01 
  4.937048e+03   1.658756e+01 
  5.052631e+03   1.607723e+01 
  5.170920e+03   1.550888e+01 
  5.291979e+03   1.535834e+01 
  5.415872e+03   1.481882e+01 
  5.542665e+03   1.486388e+01 
  5.672426e+03   1.453324e+01 
  5.805226e+03   1.439884e+01 
  5.941134e+03   1.447921e+01 
  6.080224e+03   1.408625e+01 
  6.222571e+03   1.368953e+01 
  6.368250e+03   1.332057e+01 
  6.517340e+03   1.357265e+01 
  6.669919e+03   1.294371e+01 
  6.826072e+03   1.345667e+01 
  6.985880e+03   1.354043e+01 
  7.149429e+03   1.266736e+01 
  7.316807e+03   1.298875e+01 
  7.488104e+03   1.274307e+01 
  7.663411e+03   1.243396e+01 
  7.842822e+03   1.279078e+01 
  8.026434e+03   1.221369e+01 
  8.214344e+03   1.225675e+01 
  8.406653e+03   1.161292e+01 
  8.603465e+03   1.122082e+01 
  8.804884e+03   1.106936e+01 
  9.011019e+03   1.118527e+01 
  9.221979e+03   1.114079e+01 
  9.437878e+03   1.053197e+01 
  9.658832e+03   9.984041e+00 
  9.884959e+03   1.020260e+01 
  1.011638e+04   1.043719e+01 
  1.035322e+04   9.793506e+00 
  1.059560e+04   9.930220e+00 
  1.084366e+04   1.000889e+01 
  1.109753e+04   8.759955e+00 
  1.135733e+04   9.070231e+00 
  1.162322e+04   8.879478e+00 
  1.189534e+04   8.475760e+00 
