Input File: 00STM.78D
Measure Group: Swept Sine
Measurement: Freq. Resp.
Num of extracted Points: 200
Start Freq.: 100 kHz
Stop  Freq.: 1 kHz
Sweep Type: Log
Auto Level: Off
Amplitude: 200.0 mV
Source Ramping: Off
Source Offset:   0.0 mV
Settle Time:   7.8125 ms
Settle Cycles:    1
Integration Time:   15.625 ms
Integration Cycles:   10

    X[Hz]         Mag[dB]     
  4.055461e+04  -1.586888e+01 
  4.150405e+04  -1.605908e+01 
  4.247571e+04  -1.625088e+01 
  4.347013e+04  -1.644170e+01 
  4.448783e+04  -1.663604e+01 
  4.552935e+04  -1.682511e+01 
  4.659526e+04  -1.701993e+01 
  4.768612e+04  -1.721161e+01 
  4.880252e+04  -1.740455e+01 
  4.994505e+04  -1.759684e+01 
  5.111434e+04  -1.779127e+01 
  5.231099e+04  -1.798359e+01 
  5.353567e+04  -1.817380e+01 
  5.478901e+04  -1.837232e+01 
  5.607170e+04  -1.855968e+01 
  5.738442e+04  -1.875498e+01 
  5.872787e+04  -1.894016e+01 
  6.010277e+04  -1.913896e+01 
  6.150986e+04  -1.933100e+01 
  6.294989e+04  -1.952323e+01 
  6.442364e+04  -1.971797e+01 
  6.593188e+04  -1.990872e+01 
  6.747544e+04  -2.010273e+01 
  6.905513e+04  -2.029504e+01 
  7.067181e+04  -2.049098e+01 
  7.232634e+04  -2.068186e+01 
  7.401960e+04  -2.087968e+01 
  7.575250e+04  -2.106771e+01 
  7.752598e+04  -2.126432e+01 
  7.934097e+04  -2.145990e+01 
  8.119845e+04  -2.165171e+01 
  8.309942e+04  -2.184763e+01 
  8.504489e+04  -2.204386e+01 
  8.703591e+04  -2.224644e+01 
  8.907355e+04  -2.244402e+01 
  9.115888e+04  -2.264753e+01 
  9.329304e+04  -2.285108e+01 
  9.547716e+04  -2.305695e+01 
  9.771241e+04  -2.326082e+01 
  1.000000e+05  -2.346465e+01 
