Input File: 20TFSM.78D
Measure Group: Swept Sine
Measurement: Freq. Resp.
Num of extracted Points: 200
Start Freq.: 100 kHz
Stop  Freq.: 1 kHz
Sweep Type: Log
Auto Level: Off
Amplitude:  20.0 mV
Source Ramping: Off
Source Offset:   0.0 mV
Settle Time:   7.8125 ms
Settle Cycles:    1
Integration Time:   15.625 ms
Integration Cycles:   10

    X[Hz]         Mag[dB]     
  4.552935e+04  -5.589856e+00 
  4.659526e+04  -6.008724e+00 
  4.768612e+04  -6.296700e+00 
  4.880252e+04  -6.737076e+00 
  4.994505e+04  -7.034526e+00 
  5.111434e+04  -7.392816e+00 
  5.231099e+04  -7.754384e+00 
  5.353567e+04  -8.042432e+00 
  5.478901e+04  -8.454511e+00 
  5.607170e+04  -8.821973e+00 
  5.738442e+04  -9.090622e+00 
  5.872787e+04  -9.496992e+00 
  6.010277e+04  -9.888192e+00 
  6.150986e+04  -1.013087e+01 
  6.294989e+04  -1.047384e+01 
  6.442364e+04  -1.089008e+01 
  6.593188e+04  -1.120287e+01 
  6.747544e+04  -1.159951e+01 
  6.905513e+04  -1.194585e+01 
  7.067181e+04  -1.221707e+01 
  7.232634e+04  -1.221246e+01 
  7.401960e+04  -1.288346e+01 
  7.575250e+04  -1.322633e+01 
  7.752598e+04  -1.355143e+01 
  7.934097e+04  -1.382741e+01 
  8.119845e+04  -1.419981e+01 
  8.309942e+04  -1.437813e+01 
  8.504489e+04  -1.476730e+01 
  8.703591e+04  -1.511540e+01 
  8.907355e+04  -1.533984e+01 
  9.115888e+04  -1.561840e+01 
  9.329304e+04  -1.593781e+01 
  9.547716e+04  -1.633208e+01 
  9.771241e+04  -1.646458e+01 
  1.000000e+05  -1.674823e+01 
