Input File: 20TFDH.78D
Measure Group: Swept Sine
Measurement: Freq. Resp.
Num of extracted Points: 200
Start Freq.: 100 kHz
Stop  Freq.: 1 kHz
Sweep Type: Log
Auto Level: Off
Amplitude:  20.0 mV
Source Ramping: Off
Source Offset:   0.0 mV
Settle Time:   7.8125 ms
Settle Cycles:   10
Integration Time:   15.625 ms
Integration Cycles:   20

    X[Hz]          P[deg]     
  4.659526e+04   2.040093e+01 
  4.768612e+04   1.989960e+01 
  4.880252e+04   1.616571e+01 
  4.994505e+04   1.436449e+01 
  5.111434e+04   1.567666e+01 
  5.231099e+04   1.179358e+01 
  5.353567e+04   9.426645e+00 
  5.478901e+04   9.444120e+00 
  5.607170e+04   1.044539e+01 
  5.738442e+04   5.320054e+00 
  5.872787e+04   3.005096e+00 
  6.010277e+04   8.500692e-01 
  6.150986e+04   1.148816e+00 
  6.294989e+04   6.904477e-01 
  6.442364e+04  -6.564157e+00 
  6.593188e+04  -1.172609e+01 
  6.747544e+04  -7.255214e+00 
  6.905513e+04  -1.783780e+01 
  7.067181e+04  -1.752510e+01 
  7.232634e+04  -1.284727e+01 
  7.401960e+04  -1.227666e+01 
  7.575250e+04  -1.758462e+01 
  7.752598e+04  -2.659389e+01 
  7.934097e+04  -2.387805e+01 
  8.119845e+04  -3.350285e+01 
  8.309942e+04  -3.095257e+01 
  8.504489e+04  -3.667852e+01 
  8.703591e+04  -3.383732e+01 
  8.907355e+04  -4.813393e+01 
  9.115888e+04  -3.942105e+01 
  9.329304e+04  -4.751446e+01 
  9.547716e+04  -4.772955e+01 
  9.771241e+04  -6.132697e+01 
  1.000000e+05  -5.158356e+01 
