Input File: 02M2MD.78D
Measure Group: Swept Sine
Measurement: Freq. Resp.
Num of extracted Points: 200
Start Freq.: 100 kHz
Stop  Freq.: 1 kHz
Sweep Type: Log
Auto Level: Off
Amplitude: 600.0 mV
Source Ramping: Off
Source Offset:  12.1 mV
Settle Time:   7.8125 ms
Settle Cycles:    1
Integration Time:   15.625 ms
Integration Cycles:   10

    X[Hz]          P[deg]     
  4.659526e+04   7.510050e+01 
  4.768612e+04   7.487936e+01 
  4.880252e+04   7.238199e+01 
  4.994505e+04   6.305378e+01 
  5.111434e+04   6.084714e+01 
  5.231099e+04   6.146696e+01 
  5.353567e+04   4.519242e+01 
  5.478901e+04   5.546994e+01 
  5.607170e+04   3.941059e+01 
  5.738442e+04   6.825546e+01 
  5.872787e+04   8.522432e+01 
  6.010277e+04   4.021911e+01 
  6.150986e+04   6.692425e-01 
  6.294989e+04   9.348567e+00 
  6.442364e+04   6.815377e+01 
  6.593188e+04   4.788964e+01 
  6.747544e+04   2.448014e+01 
  6.905513e+04   2.715482e+01 
  7.067181e+04   1.444466e+01 
  7.232634e+04   2.543599e+01 
  7.401960e+04   2.091936e+01 
  7.575250e+04   1.294444e+01 
  7.752598e+04   1.558228e+01 
  7.934097e+04  -6.045082e+00 
  8.119845e+04   4.147041e+00 
  8.309942e+04  -6.356784e+00 
  8.504489e+04  -4.251092e+00 
  8.703591e+04  -5.848343e+00 
  8.907355e+04  -8.887743e+00 
  9.115888e+04  -2.318575e+01 
  9.329304e+04  -2.301980e+01 
  9.547716e+04  -2.641729e+01 
  9.771241e+04  -2.249597e+01 
  1.000000e+05  -2.996505e+01 
