Input File: 00TOLD.78D
Measure Group: Swept Sine
Measurement: Freq. Resp.
Num of extracted Points: 200
Start Freq.: 100 kHz
Stop  Freq.: 10 kHz
Sweep Type: Log
Auto Level: Off
Amplitude:   1.0 mV
Source Ramping: Off
Source Offset:   0.0 mV
Settle Time:   7.8125 ms
Settle Cycles:    1
Integration Time:   15.625 ms
Integration Cycles:   10

    X[Hz]          P[deg]     
  6.826072e+04   1.813506e+01 
  6.905513e+04   1.758995e+01 
  6.985880e+04   1.711203e+01 
  7.067181e+04   1.628219e+01 
  7.149429e+04   1.589062e+01 
  7.232634e+04   1.504080e+01 
  7.316807e+04   1.456152e+01 
  7.401960e+04   1.367632e+01 
  7.488104e+04   1.315868e+01 
  7.575250e+04   1.214443e+01 
  7.663411e+04   1.100157e+01 
  7.752598e+04   1.277129e+01 
  7.842822e+04   1.033080e+01 
  7.934097e+04   1.118624e+01 
  8.026434e+04   9.967769e+00 
  8.119845e+04   9.319062e+00 
  8.214344e+04   8.203329e+00 
  8.309942e+04   7.869994e+00 
  8.406653e+04   6.459459e+00 
  8.504489e+04   5.995840e+00 
  8.603464e+04   6.579948e+00 
  8.703591e+04   4.752542e+00 
  8.804884e+04   5.401841e+00 
  8.907355e+04   2.902427e-01 
  9.011018e+04   4.821772e+00 
  9.115888e+04   3.675930e+00 
  9.221979e+04   2.103180e+00 
  9.329304e+04   2.719319e+00 
  9.437878e+04  -4.283265e-02 
  9.547716e+04  -2.552643e+00 
  9.658832e+04  -1.110120e-01 
  9.771241e+04  -2.076334e+00 
  9.884959e+04  -2.552511e+00 
  1.000000e+05  -2.129125e+00 
