Input File: 02TFSM.78D
Measure Group: Swept Sine
Measurement: Freq. Resp.
Num of extracted Points: 200
Start Freq.: 100 kHz
Stop  Freq.: 1 kHz
Sweep Type: Log
Auto Level: Off
Amplitude:  10.0 mV
Source Ramping: Off
Source Offset:   0.0 mV
Settle Time:   7.8125 ms
Settle Cycles:    1
Integration Time:   15.625 ms
Integration Cycles:   10

    X[Hz]         Mag[dB]     
  1.000000e+03   3.487811e+01 
  1.023411e+03   3.466850e+01 
  1.047371e+03   3.446106e+01 
  1.071891e+03   3.424870e+01 
  1.096986e+03   3.404190e+01 
  1.122668e+03   3.382846e+01 
  1.148951e+03   3.361408e+01 
  1.175850e+03   3.340314e+01 
  1.203378e+03   3.318971e+01 
  1.231551e+03   3.297552e+01 
  1.260383e+03   3.276142e+01 
  1.289890e+03   3.254873e+01 
  1.320088e+03   3.233273e+01 
  1.350994e+03   3.211740e+01 
  1.382622e+03   3.189828e+01 
  1.414991e+03   3.168743e+01 
  1.448118e+03   3.147277e+01 
  1.482021e+03   3.125609e+01 
  1.516717e+03   3.103061e+01 
  1.552225e+03   3.081520e+01 
  1.588565e+03   3.059972e+01 
  1.625756e+03   3.038003e+01 
  1.663817e+03   3.015891e+01 
  1.702769e+03   2.993883e+01 
  1.742633e+03   2.971695e+01 
  1.783431e+03   2.949334e+01 
  1.825183e+03   2.927085e+01 
  1.867914e+03   2.905002e+01 
  1.911644e+03   2.882931e+01 
  1.956398e+03   2.860168e+01 
  2.002200e+03   2.838078e+01 
  2.049075e+03   2.815666e+01 
  2.097046e+03   2.793164e+01 
  2.146141e+03   2.770544e+01 
  2.196385e+03   2.747928e+01 
  2.247806e+03   2.725128e+01 
  2.300430e+03   2.702811e+01 
  2.354286e+03   2.679795e+01 
  2.409404e+03   2.657325e+01 
  2.465811e+03   2.633995e+01 
  2.523539e+03   2.611302e+01 
  2.582619e+03   2.588539e+01 
  2.643082e+03   2.565537e+01 
  2.704960e+03   2.542737e+01 
  2.768287e+03   2.519804e+01 
  2.833096e+03   2.496332e+01 
  2.899423e+03   2.472158e+01 
  2.967302e+03   2.449327e+01 
  3.036771e+03   2.426496e+01 
  3.107866e+03   2.402192e+01 
  3.180626e+03   2.378999e+01 
  3.255089e+03   2.355118e+01 
  3.331295e+03   2.331682e+01 
  3.409285e+03   2.307720e+01 
  3.489101e+03   2.284070e+01 
  3.570786e+03   2.259796e+01 
  3.654383e+03   2.236669e+01 
  3.739937e+03   2.212082e+01 
  3.827494e+03   2.187893e+01 
  3.917102e+03   2.164299e+01 
  4.008806e+03   2.140479e+01 
  4.102658e+03   2.116209e+01 
  4.198707e+03   2.092659e+01 
  4.297005e+03   2.068020e+01 
  4.397604e+03   2.044377e+01 
  4.500558e+03   2.020701e+01 
  4.605922e+03   1.996486e+01 
  4.713753e+03   1.972312e+01 
  4.824109e+03   1.948801e+01 
  4.937048e+03   1.924295e+01 
  5.052631e+03   1.900080e+01 
  5.170920e+03   1.876401e+01 
  5.291979e+03   1.852498e+01 
  5.415872e+03   1.828191e+01 
  5.542665e+03   1.804570e+01 
  5.672426e+03   1.780223e+01 
  5.805226e+03   1.756421e+01 
  5.941134e+03   1.731116e+01 
  6.080224e+03   1.706555e+01 
  6.222571e+03   1.682978e+01 
  6.368250e+03   1.657773e+01 
  6.517340e+03   1.633227e+01 
  6.669919e+03   1.608061e+01 
  6.826072e+03   1.582733e+01 
  6.985880e+03   1.557110e+01 
  7.149429e+03   1.532312e+01 
  7.316807e+03   1.506955e+01 
  7.488104e+03   1.481333e+01 
  7.663411e+03   1.454793e+01 
  7.842822e+03   1.430296e+01 
  8.026434e+03   1.404227e+01 
  8.214344e+03   1.377890e+01 
  8.406653e+03   1.351371e+01 
  8.603465e+03   1.325540e+01 
  8.804884e+03   1.299030e+01 
  9.011019e+03   1.273237e+01 
  9.221979e+03   1.245127e+01 
  9.437878e+03   1.218931e+01 
  9.658832e+03   1.192373e+01 
  9.884959e+03   1.165031e+01 
  1.011638e+04   1.137456e+01 
  1.035322e+04   1.110186e+01 
  1.059560e+04   1.082578e+01 
  1.084366e+04   1.055141e+01 
  1.109753e+04   1.026571e+01 
  1.135733e+04   9.981544e+00 
  1.162322e+04   9.700636e+00 
  1.189534e+04   9.416854e+00 
