Input File: 02TFMH.78D
Measure Group: Swept Sine
Measurement: Freq. Resp.
Num of extracted Points: 200
Start Freq.: 100 kHz
Stop  Freq.: 1 kHz
Sweep Type: Log
Auto Level: Off
Amplitude:  20.0 mV
Source Ramping: Off
Source Offset:   0.0 mV
Settle Time:   7.8125 ms
Settle Cycles:   10
Integration Time:   15.625 ms
Integration Cycles:   20

    X[Hz]         Mag[dB]     
  4.552935e+04  -1.139122e+00 
  4.659526e+04  -1.457547e+00 
  4.768612e+04  -1.508369e+00 
  4.880252e+04  -1.795287e+00 
  4.994505e+04  -1.898484e+00 
  5.111434e+04  -2.204379e+00 
  5.231099e+04  -2.336654e+00 
  5.353567e+04  -2.484170e+00 
  5.478901e+04  -2.671075e+00 
  5.607170e+04  -2.645160e+00 
  5.738442e+04  -3.056020e+00 
  5.872787e+04  -2.821360e+00 
  6.010277e+04  -3.464607e+00 
  6.150986e+04  -3.829461e+00 
  6.294989e+04  -3.792550e+00 
  6.442364e+04  -3.625073e+00 
  6.593188e+04  -3.850088e+00 
  6.747544e+04  -4.142485e+00 
  6.905513e+04  -4.436408e+00 
  7.067181e+04  -4.625153e+00 
  7.232634e+04  -4.896577e+00 
  7.401960e+04  -5.209469e+00 
  7.575250e+04  -5.428626e+00 
  7.752598e+04  -6.227783e+00 
  7.934097e+04  -5.751667e+00 
  8.119845e+04  -6.004928e+00 
  8.309942e+04  -6.254890e+00 
  8.504489e+04  -6.168023e+00 
  8.703591e+04  -6.907934e+00 
  8.907355e+04  -7.488792e+00 
  9.115888e+04  -7.604693e+00 
  9.329304e+04  -7.151706e+00 
  9.547716e+04  -8.132620e+00 
  9.771241e+04  -9.349554e+00 
  1.000000e+05  -8.431203e+00 
