Input File: 20M2MD.78D
Measure Group: Swept Sine
Measurement: Freq. Resp.
Num of extracted Points: 200
Start Freq.: 100 kHz
Stop  Freq.: 1 kHz
Sweep Type: Log
Auto Level: Off
Amplitude: 500.0 mV
Source Ramping: Off
Source Offset:   0.0 mV
Settle Time:   7.8125 ms
Settle Cycles:    1
Integration Time:   15.625 ms
Integration Cycles:   10

    X[Hz]          P[deg]     
  1.000000e+03   1.686514e+02 
  1.023411e+03   1.723867e+02 
  1.047371e+03   1.744090e+02 
  1.071891e+03   1.721197e+02 
  1.096986e+03   1.724967e+02 
  1.122668e+03   1.655970e+02 
  1.148951e+03   1.718249e+02 
  1.175850e+03   1.795731e+02 
  1.203378e+03   1.696985e+02 
  1.231551e+03   1.782218e+02 
  1.260383e+03  -1.753395e+02 
  1.289890e+03   1.593889e+02 
  1.320088e+03   1.552758e+02 
  1.350994e+03  -1.702717e+02 
  1.382622e+03  -1.583332e+02 
  1.414991e+03   1.644757e+02 
  1.448118e+03   1.733759e+02 
  1.482021e+03   1.652673e+02 
  1.516717e+03   1.653287e+02 
  1.552225e+03   1.727945e+02 
  1.588565e+03   1.673317e+02 
  1.625756e+03   1.723043e+02 
  1.663817e+03   1.687275e+02 
  1.702769e+03   1.703840e+02 
  1.742633e+03   1.693722e+02 
  1.783431e+03   1.665621e+02 
  1.825183e+03   1.665853e+02 
  1.867914e+03   1.659609e+02 
  1.911644e+03   1.680118e+02 
  1.956398e+03   1.694874e+02 
  2.002200e+03   1.644977e+02 
  2.049075e+03   1.659852e+02 
  2.097046e+03   1.662133e+02 
  2.146141e+03   1.656519e+02 
  2.196385e+03   1.676549e+02 
  2.247806e+03   1.679219e+02 
  2.300430e+03   1.660271e+02 
  2.354286e+03   1.659193e+02 
  2.409404e+03   1.657388e+02 
  2.465811e+03   1.646161e+02 
  2.523539e+03   1.657357e+02 
  2.582619e+03   1.648993e+02 
  2.643082e+03   1.636046e+02 
  2.704960e+03   1.644651e+02 
  2.768287e+03   1.648919e+02 
  2.833096e+03   1.649015e+02 
  2.899423e+03   1.652485e+02 
  2.967302e+03   1.634176e+02 
  3.036771e+03   1.639854e+02 
  3.107866e+03   1.628086e+02 
  3.180626e+03   1.633065e+02 
  3.255089e+03   1.627971e+02 
  3.331295e+03   1.629350e+02 
  3.409285e+03   1.617179e+02 
  3.489101e+03   1.625967e+02 
  3.570786e+03   1.623487e+02 
  3.654383e+03   1.627768e+02 
  3.739937e+03   1.617101e+02 
  3.827494e+03   1.617368e+02 
  3.917102e+03   1.620250e+02 
  4.008806e+03   1.608735e+02 
  4.102658e+03   1.612331e+02 
  4.198707e+03   1.610486e+02 
  4.297005e+03   1.616605e+02 
  4.397604e+03   1.603429e+02 
  4.500558e+03   1.606460e+02 
  4.605922e+03   1.612791e+02 
  4.713753e+03   1.600844e+02 
  4.824109e+03   1.600588e+02 
  4.937048e+03   1.597013e+02 
  5.052631e+03   1.597904e+02 
  5.170920e+03   1.591783e+02 
  5.291979e+03   1.594591e+02 
  5.415872e+03   1.595342e+02 
  5.542665e+03   1.588224e+02 
  5.672426e+03   1.595457e+02 
  5.805226e+03   1.594252e+02 
  5.941134e+03   1.585632e+02 
  6.080224e+03   1.580109e+02 
  6.222571e+03   1.577523e+02 
  6.368250e+03   1.575326e+02 
  6.517340e+03   1.572942e+02 
  6.669919e+03   1.577223e+02 
  6.826072e+03   1.572648e+02 
  6.985880e+03   1.568745e+02 
  7.149429e+03   1.567830e+02 
  7.316807e+03   1.566403e+02 
  7.488104e+03   1.562150e+02 
  7.663411e+03   1.555412e+02 
  7.842822e+03   1.556269e+02 
  8.026434e+03   1.556612e+02 
  8.214344e+03   1.546679e+02 
  8.406653e+03   1.541615e+02 
  8.603465e+03   1.543151e+02 
  8.804884e+03   1.538987e+02 
  9.011019e+03   1.542683e+02 
  9.221979e+03   1.532833e+02 
  9.437878e+03   1.532607e+02 
  9.658832e+03   1.526850e+02 
  9.884959e+03   1.526768e+02 
  1.011638e+04   1.521062e+02 
  1.035322e+04   1.518483e+02 
  1.059560e+04   1.514609e+02 
  1.084366e+04   1.509110e+02 
  1.109753e+04   1.509582e+02 
  1.135733e+04   1.506975e+02 
  1.162322e+04   1.502662e+02 
  1.189534e+04   1.494749e+02 
