Input File: 00TOLMO.78D
Measure Group: Swept Sine
Measurement: Freq. Resp.
Num of extracted Points: 200
Start Freq.: 100 kHz
Stop  Freq.: 1 kHz
Sweep Type: Log
Auto Level: Off
Amplitude:  50.0 mV
Source Ramping: Off
Source Offset:   0.0 mV
Settle Time:   7.8125 ms
Settle Cycles:   10
Integration Time:   15.625 ms
Integration Cycles:   20

    X[Hz]         Mag[dB]     
  4.552935e+04  -2.155020e+00 
  4.659526e+04  -2.471927e+00 
  4.768612e+04  -2.575096e+00 
  4.880252e+04  -2.770411e+00 
  4.994505e+04  -2.858566e+00 
  5.111434e+04  -3.150371e+00 
  5.231099e+04  -3.591260e+00 
  5.353567e+04  -3.830842e+00 
  5.478901e+04  -3.935982e+00 
  5.607170e+04  -4.169541e+00 
  5.738442e+04  -4.195183e+00 
  5.872787e+04  -4.503868e+00 
  6.010277e+04  -4.708861e+00 
  6.150986e+04  -4.842639e+00 
  6.294989e+04  -5.001362e+00 
  6.442364e+04  -5.128018e+00 
  6.593188e+04  -5.494413e+00 
  6.747544e+04  -5.628335e+00 
  6.905513e+04  -5.780632e+00 
  7.067181e+04  -6.045237e+00 
  7.232634e+04  -6.150807e+00 
  7.401960e+04  -6.311191e+00 
  7.575250e+04  -6.746173e+00 
  7.752598e+04  -6.886468e+00 
  7.934097e+04  -7.099570e+00 
  8.119845e+04  -7.018116e+00 
  8.309942e+04  -7.315032e+00 
  8.504489e+04  -7.382668e+00 
  8.703591e+04  -7.557627e+00 
  8.907355e+04  -7.065934e+00 
  9.115888e+04  -8.083108e+00 
  9.329304e+04  -7.981913e+00 
  9.547716e+04  -8.184082e+00 
  9.771241e+04  -8.066457e+00 
  1.000000e+05  -7.873005e+00 
