Input File: 20M2MM.78D
Measure Group: Swept Sine
Measurement: Freq. Resp.
Num of extracted Points: 200
Start Freq.: 100 kHz
Stop  Freq.: 1 kHz
Sweep Type: Log
Auto Level: Off
Amplitude: 500.0 mV
Source Ramping: Off
Source Offset:  12.1 mV
Settle Time:   7.8125 ms
Settle Cycles:    1
Integration Time:   15.625 ms
Integration Cycles:   10

    X[Hz]         Mag[dB]     
  3.783462e+04  -2.341993e+01 
  3.872039e+04  -2.367206e+01 
  3.962689e+04  -2.373174e+01 
  4.055461e+04  -2.380593e+01 
  4.150405e+04  -2.381164e+01 
  4.247571e+04  -2.367015e+01 
  4.347013e+04  -2.375167e+01 
  4.448783e+04  -2.357929e+01 
  4.552935e+04  -2.410008e+01 
  4.659526e+04  -2.399783e+01 
  4.768612e+04  -2.395569e+01 
  4.880252e+04  -2.408734e+01 
  4.994505e+04  -2.387112e+01 
  5.111434e+04  -2.412866e+01 
  5.231099e+04  -2.442102e+01 
  5.353567e+04  -2.414909e+01 
  5.478901e+04  -2.418959e+01 
  5.607170e+04  -2.411404e+01 
  5.738442e+04  -2.431055e+01 
  5.872787e+04  -2.399338e+01 
  6.010277e+04  -2.411231e+01 
  6.150986e+04  -2.412293e+01 
  6.294989e+04  -2.469853e+01 
  6.442364e+04  -2.412331e+01 
  6.593188e+04  -2.451080e+01 
  6.747544e+04  -2.415786e+01 
  6.905513e+04  -2.447745e+01 
  7.067181e+04  -2.482047e+01 
  7.232634e+04  -2.443732e+01 
  7.401960e+04  -2.445907e+01 
  7.575250e+04  -2.408598e+01 
  7.752598e+04  -2.412701e+01 
  7.934097e+04  -2.430252e+01 
  8.119845e+04  -2.438701e+01 
  8.309942e+04  -2.425655e+01 
  8.504489e+04  -2.470799e+01 
  8.703591e+04  -2.479359e+01 
  8.907355e+04  -2.423223e+01 
  9.115888e+04  -2.399957e+01 
  9.329304e+04  -2.427627e+01 
  9.547716e+04  -2.435367e+01 
  9.771241e+04  -2.439015e+01 
  1.000000e+05  -2.499905e+01 
