Input File: 02TFDH.78D
Measure Group: Swept Sine
Measurement: Freq. Resp.
Num of extracted Points: 200
Start Freq.: 100 kHz
Stop  Freq.: 1 kHz
Sweep Type: Log
Auto Level: Off
Amplitude:  20.0 mV
Source Ramping: Off
Source Offset:   0.0 mV
Settle Time:   7.8125 ms
Settle Cycles:   10
Integration Time:   15.625 ms
Integration Cycles:   20

    X[Hz]          P[deg]     
  1.000000e+03   8.904971e+01 
  1.023411e+03   9.023094e+01 
  1.047371e+03   9.260203e+01 
  1.071891e+03   9.337466e+01 
  1.096986e+03   9.008123e+01 
  1.122668e+03   9.417805e+01 
  1.148951e+03   9.330019e+01 
  1.175850e+03   9.099689e+01 
  1.203378e+03   9.247694e+01 
  1.231551e+03   9.311688e+01 
  1.260383e+03   9.099936e+01 
  1.289890e+03   9.138882e+01 
  1.320088e+03   9.037041e+01 
  1.350994e+03   9.158781e+01 
  1.382622e+03   8.651867e+01 
  1.414991e+03   8.824667e+01 
  1.448118e+03   9.088284e+01 
  1.482021e+03   9.086877e+01 
  1.516717e+03   9.017927e+01 
  1.552225e+03   9.034870e+01 
  1.588565e+03   8.814647e+01 
  1.625756e+03   8.951957e+01 
  1.663817e+03   9.159214e+01 
  1.702769e+03   9.002363e+01 
  1.742633e+03   8.896004e+01 
  1.783431e+03   8.944578e+01 
  1.825183e+03   9.070702e+01 
  1.867914e+03   8.691381e+01 
  1.911644e+03   9.033699e+01 
  1.956398e+03   9.146278e+01 
  2.002200e+03   8.881738e+01 
  2.049075e+03   8.796098e+01 
  2.097046e+03   9.129131e+01 
  2.146141e+03   8.839480e+01 
  2.196385e+03   8.786090e+01 
  2.247806e+03   9.274583e+01 
  2.300430e+03   8.698759e+01 
  2.354286e+03   8.823000e+01 
  2.409404e+03   8.864116e+01 
  2.465811e+03   9.026381e+01 
  2.523539e+03   8.969092e+01 
  2.582619e+03   8.863785e+01 
  2.643082e+03   8.986694e+01 
  2.704960e+03   8.912865e+01 
  2.768287e+03   8.650881e+01 
  2.833096e+03   8.733767e+01 
  2.899423e+03   8.782551e+01 
  2.967302e+03   8.729684e+01 
  3.036771e+03   8.804633e+01 
  3.107866e+03   8.844496e+01 
  3.180626e+03   8.772553e+01 
  3.255089e+03   8.804938e+01 
  3.331295e+03   8.743304e+01 
  3.409285e+03   8.801088e+01 
  3.489101e+03   8.688114e+01 
  3.570786e+03   8.797809e+01 
  3.654383e+03   8.880491e+01 
  3.739937e+03   8.714217e+01 
  3.827494e+03   8.915440e+01 
  3.917102e+03   8.652394e+01 
  4.008806e+03   8.819881e+01 
  4.102658e+03   8.611532e+01 
  4.198707e+03   8.769959e+01 
  4.297005e+03   8.741261e+01 
  4.397604e+03   8.729780e+01 
  4.500558e+03   8.534682e+01 
  4.605922e+03   8.553909e+01 
  4.713753e+03   8.655991e+01 
  4.824109e+03   8.553194e+01 
  4.937048e+03   8.469281e+01 
  5.052631e+03   8.425879e+01 
  5.170920e+03   8.538321e+01 
  5.291979e+03   8.523415e+01 
  5.415872e+03   8.314465e+01 
  5.542665e+03   8.280869e+01 
  5.672426e+03   8.436762e+01 
  5.805226e+03   8.347591e+01 
  5.941134e+03   8.412644e+01 
  6.080224e+03   8.443676e+01 
  6.222571e+03   8.562022e+01 
  6.368250e+03   8.353122e+01 
  6.517340e+03   8.481683e+01 
  6.669919e+03   8.387021e+01 
  6.826072e+03   8.204087e+01 
  6.985880e+03   8.215778e+01 
  7.149429e+03   8.255476e+01 
  7.316807e+03   8.049076e+01 
  7.488104e+03   8.281526e+01 
  7.663411e+03   8.200788e+01 
  7.842822e+03   8.126902e+01 
  8.026434e+03   7.959595e+01 
  8.214344e+03   8.106388e+01 
  8.406653e+03   7.962525e+01 
  8.603465e+03   8.150328e+01 
  8.804884e+03   7.809355e+01 
  9.011019e+03   7.998971e+01 
  9.221979e+03   8.241161e+01 
  9.437878e+03   7.983202e+01 
  9.658832e+03   7.827276e+01 
  9.884959e+03   7.745097e+01 
  1.011638e+04   7.978767e+01 
  1.035322e+04   7.817049e+01 
  1.059560e+04   7.837452e+01 
  1.084366e+04   7.702718e+01 
  1.109753e+04   7.810289e+01 
  1.135733e+04   7.738482e+01 
  1.162322e+04   7.797747e+01 
  1.189534e+04   7.497670e+01 
